hotel_name,hotel_adress,raiting_stars,url
Radisson RED Dubai Silicon Oasis,"Dubai Digital Park, Dubai Silicon Oasis, Dubai Silicon Oasis, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/radisson-red-dubai-silicon-oasis.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=935&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538298&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
MENA Plaza Hotel Albarsha At The Mall,"Street 13 Al Barsha 1 - Near Mall of the Emirates, Al Barsha, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/mena-plaza-albarsha-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=943&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538298&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
The S Hotel Al Barsha,"Dubai Science Park, Al Barsha South Umm Suqeim Road, Near My City Center Opposite to Smart School, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/the-s-al-barsha.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=945&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538298&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Caesars Palace Dubai,"Caesars Palace Bluewaters Island PO Box 36555, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/caesars-palace-bluewaters-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=953&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Radisson Blu Hotel, Dubai Media City","Dubai Media City, Dubai Media City, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/radisson-sas-media-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=954&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Al Bandar Rotana – Dubai Creek,"Baniyas Road, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/al-bandar-rotana.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=960&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Mercure Gold Hotel, Jumeirah, Dubai","Al Mina Road, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/mercure-gold.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=964&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Dubai Grand Hotel by Fortune, Dubai Airport","Damascus Street, Al Qusais, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/dubai-grand-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=970&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&map_fdco=1&from=searchresults#hotelTmpl
Marco Polo Hotel,"Al Muteena St. Deira, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/marco-polo.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=971&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Meliá Desert Palm Member of Meliá Collection,"Al Awir Road, 103635 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/melia-desert-palm-member-of-melia-collection.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=974&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Le Meridien Dubai Hotel, Royal Club & Conference Centre","Airport Road, Garhoud, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/le-meridien-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=975&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538303&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Mövenpick Hotel Jumeirah Lakes Towers Dubai,"Cluster A, Jumeirah Lakes Towers, Jumeirah Lakes Towers, 454439 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/mapvenpick-jumeirah-lakes-towers.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=976&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538309&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Arabian Courtyard Hotel & Spa,"Al Fahidi Street, Opposite Dubai Museum and Historic Bastakiya, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/arabian-courtyard-spa.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=977&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538309&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Marina Byblos Hotel,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/marina-byblos.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=984&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538309&map_fdco=1&from=searchresults#hotelTmpl
Fairmont Dubai,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-fairmont-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=987&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538309&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
